key	lnum	page	text
lOha	10250	40	tiryakkARqaH, pfTvIkAyaH 3170 lOha-klI sarvaM ca tEjasaM lohaM vikArastvayasaH kuSI (1039) .
vaMSa	10251	15	devakARqaH 829 vaMSa-puM sargaSca pratisargaSca vaMSo manvantarARi ca . vaMSAnuvaMSacaritaM purARaM paYcalakzaRam .. 252 ..
vaMSa	10252	23	martyakARqaH 1550 gotra-klI,santAna-puM,anvavAya-puM,aBijana-puM,kula-klI,anvaya-puM,janana-klI,vaMSa-puM kulyaH kulIno'BijAtaH kOleyakamahAkulO .. 502 .. jAtyo gotraM tu saMtAno'nvavAyo'BijanaH kulam . anvayo jananaM vaMSaH strI nArI vanitA vaDUH .. 503 .. vaSA sImantinI vAmA varRinI mahilAbalA . yozA yozidviSezAstu kAntA BIrurnitambinI .. 504 .. pramadA sundarI rAmA ramaRI lalanANganA (505) .
vaMSa	10253	45	tiryakkARqaH, vanaspatikAyaH 3461 vaMSa-puM,veRu-puM,yavaPala-puM,tvacisAra-puM,tfRaDvaja-puM,maskara-puM,Sataparvan-puM vaMSo veRuryavaPalastvacisArastfRaDvajaH . maskaraH SataparvA ca svanavAnsa tu kIcakaH .. 1153 ..
vaMSakzIrI	10254	45	tiryakkARqaH, vanaspatikAyaH 3463 tukAkzIrI-strI,vaMSakzIrI-strI,tvakkzIrI-strI,vaMSarocanA-strI tukAkzIrI vaMSakzIrI tvakkzIrI vaMSarocanA (1154) .
vaMSaja	10255	30	martyakARqaH 2156 bIjya-puM,vaMSya-puM,vaMSaja-puM rAjabIjI rAjavaMSyo bIjavaMSyO tu vaMSaje .. 713 ..
vaMSapatraka	10256	41	tiryakkARqaH, pfTvIkAyaH 3202 haritAla-klI,piYjara-klI,viqAlaka-klI,visraganDi-klI,KarjUra-klI,vaMSapatraka-klI,Ala-klI,pItana-klI,tAla-klI,godanta-klI,nawamaRqana-klI,vaNgAri-puM,lomahft-klI ganDASmA SulvapAmAkuzWArirganDikaganDakO .. 1057 .. sOganDikaH SukapucCo haritAlaM tu piYjaram . viqAlakaM visraganDi KarjUraM vaMSapattrakam .. 1058 .. AlapItanatAlAni godantaM nawamaRqanam . vaNgArirlomahfccATa manoguptA manaHSilA .. 1059 .. karavIrA nAgamAtA rocanI rasanetrikA . nEpAlI kunawI golA manohvA nAgajihvikA .. 1060 ..
vaMSarocanA	10257	45	tiryakkARqaH, vanaspatikAyaH 3463 tukAkzIrI-strI,vaMSakzIrI-strI,tvakkzIrI-strI,vaMSarocanA-strI tukAkzIrI vaMSakzIrI tvakkzIrI vaMSarocanA (1154) .
vaMSAnuvaMSacarita	10258	15	devakARqaH 831 vaMSAnuvaMSacarita-klI sargaSca pratisargaSca vaMSo manvantarARi ca . vaMSAnuvaMSacaritaM purARaM paYcalakzaRam .. 252 ..
vaMSika	10259	27	martyakARqaH 1952 aguru-puMklI,agaru-puMklI,rAjArha-klI,loha-klI,kfmija-klI,vaMSika-strIklI,anAryaja-klI,joNgaka-klI agurvagaru rAjArhaM lohaM kfmijavaMSike . anAryajaM joNgikaM ca maNgalyA malliganDi yat .. 640 .. kAlAguruH kAlatuRqaH SrIKaRqo rohaRadrumaH . ganDasAro malayajaScandane haricandane .. 641 .. tElaparRikagoSIrzO pattrANgaM raktacandanam . kucandanaM tAmrasAraM raYjanaM tilaparRikA .. 642 ..
vaMSya	10260	30	martyakARqaH 2156 bIjya-puM,vaMSya-puM,vaMSaja-puM rAjabIjI rAjavaMSyo bIjavaMSyO tu vaMSaje .. 713 ..
vaktf	10261	18	martyakARqaH 1124 vada-puM,vaktf-puM,vadAvada-puM vAgISo vAkpatO vAgmI vAcoyuktipawuH pravAk . samuKo vAvadUko'Ta vado vaktA vadAvadaH .. 346 ..
vaktra	10262	25	martyakARqaH 1761 tuRqa-klI,Asya-klI,muKa-puMklI,vaktra-klI,lapana-klI,vadana-klI,Anana-klI tuRqamAsyaM muKaM vaktraM lapanaM vadanAnane .. 572 ..
vaktraBedin	10263	53	sAmAnyakARqaH 4147 vaktraBedin-puM,tikta-puM vaktraBedI tu tikto'Ta kazAyastuvaro rasAH .. 1389 ..
vakra	10264	9	devakARqaH 447 Ara-puM,vakra-puM,lohitANga-puM,maNgala-puM,aNgAraka-puM,kuja-puM,AzAQABU-puM,navArcis-puM Aro vakro lohitANgo maNgalo'NgArakaH kujaH .. 116 .. AzAQABUrnavArciSca buDaH sOmyaH praharzulaH . jYaH paYcArciH SravizWABUH SyAmANgo rohiRIsutaH .. 117 ..
vakra	10265	42	tiryakkARqaH, jalakAyaH 3271 puwaBeda-puM,vakra-klI puwaBedAstu vakrARi BramAstu jalanirgamAH (1088) .
vakra	10266	55	sAmAnyakARqaH 4348 kuYcita-klI,nata-klI,AvidDa-klI,kuwila-klI,vakra-klI,vellita-klI,vfjina-klI,BaNgura-klI,Bugna-klI,arAla-klI,jihma-klI,Urmimat-klI kuYcitaM natamAvidDaM kuwile vakravellite .. 1456 .. vfjinaM BaNguraM BugnamarAlaM jihmamUrmimat (1457) .
vakraya	10267	35	martyakARqaH 2639 mUlya-klI,vasna-puMklI,arGa-puM,avakraya-puM,vakraya-puM satyAnftaM tu vARijyaM vaRijyA vARijo vaRik . krayavikrayikapaRyAjIvApaRikanEgamAH .. 867 .. vEdehaH sArTavAhaSca krAyakaH krayikaH krayI . kreyade tu vipUrvAste mUlye vasnArGavakrayAH .. 868 ..
vakravAlaDi	10268	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3877 kukkura-puM,vakravAlaDi-puM,asTiBuj-puM,BazaRa-puM,sArameya-puM,kOleyaka-puM,Suna-puM,Suni-puM,SvAna-puM,gfhamfga-puM,kurkura-puM,rAtrijAgara-puM,rasanAlih-puM,ratakIla-puM,rataSAyin-puM,ratavraRa-puM,ratAnduka-puM,SAlAvfka-puM,mfgadaMSa-puM,Svan-puM yuvAjo varkaro'vO tu mezorRAyuhuqoraRAH . uraBro meRQako vfzRireqako romaSo huquH .. 1276 .. saMPAlaH SfNgiRo Beqo mezI tu kurarI rujA . jAlakinyavilA veRyaTeqikkaH SiSuvAhakaH .. 1277 .. pfzWaSfNgo vanAjaH syAdavidugDe tvaveH param . soQaM dUsaM marIsaM ca kukkuro vakravAlaDiH .. 1278 .. asTiBugBazaRaH sArameyaH kOleyakaH SunaH . SuniH SvAno gfhamfgaH kurkuro rAtrijAgaraH .. 1279 .. rasanAliqrataparAH kIlaSAyivraRAndukAH . SAlAvfko mfgadaMSaH SvAlarkastu sa rogitaH .. 1280 ..
vakrANga	10269	50	tiryakkARqaH, paYcendriyAH, KacarapaYcendriyAH 3985 haMsa-puM,cakrANga-puM,vakrANga-puM,mAnasOkas-puM,sitacCada-puM haMsAScakrANgavakrANgamAnasOkaH sitacCadAH .. 1325 ..
vakrozWikA	10270	16	devakARqaH 994 smita-klI,vakrozWikA-strI sTAyisAttvikasaMcAripraBedEH syAdratiH punaH .. 295 .. rAgo'nurAgo'nuratirhAsastu hasanaM hasaH . GarGaro hAsikA hAsyaM tatrAdfzwarade smitam .. 296 .. vakrozWikATa hasitaM kiMciddfzwaradANkure (297) .
vakzas	10271	26	martyakARqaH 1847 kroqA-strIklI,uras-klI,hfdayasTAna-klI,vakzas-klI,vatsa-puMklI,BujAntara-klI kroqoro hfdayasTAnaM vakzo vatso BujAntaram .. 602 ..
vaNkri	10272	27	martyakARqaH 1918 pArSvAsTi-klI,vaNkri-strI,parSukA-strI SAKAsTani syAnnalakaM pArSvAsTni vaNkriparSuke .. 627 ..
vaNkzaRa	10273	26	martyakARqaH 1875 UrusanDi-strI,vaNkzaRa-puM UrusaMDirvaNkzaRaH syAtsakTyUrustasya parva tu .. 613 .. jAnurnalakIlo'zWIvAnpaScAdBAgo'sya mandiraH (614) .
vaNga	10274	38	tiryakkARqaH, pfTvIkAyaH 2918 vaNga-puM,harikelIya-puM vaNgAstu harikelIyA aNgAScampopalakzitAH (957) .
vaNga	10275	41	tiryakkARqaH, pfTvIkAyaH 3174 vaNga-klI,trapu-klI,svarRaja-klI,nAgajIvana-klI,mfdvaNga-klI,raNga-klI,gurupatra-klI,piccawa-klI,cakrasaMjYa-klI,tamara-klI,nAgaja-klI,kastIra-klI,AlInaka-klI,siMhala-klI vaNgaM trapuH svarRajanAgajIvane mfdvaNgaraNge gurupatrapiccawe . syAccakrasaMjYaM tamaraM ca nAgajaM kastIramAlInakasiMhale api .. 1042 ..
vaNgaSulvaja	10276	41	tiryakkARqaH, pfTvIkAyaH 3185 kAMsya-klI,vidyutpriya-klI,Goza-puM,prakASa-klI,vaNgaSulvaja-klI,GaRwASabda-klI,asurAhva-klI,ravaRa-klI,lohaja-klI,mala-klI kAMsye vidyutpriyaM GozaM prakASaM vaNgaSulvajam . GaRwASabdamasurAhvaM ravaRaM lohajaM malam .. 1049 ..
vaNgAri	10277	41	tiryakkARqaH, pfTvIkAyaH 3202 haritAla-klI,piYjara-klI,viqAlaka-klI,visraganDi-klI,KarjUra-klI,vaMSapatraka-klI,Ala-klI,pItana-klI,tAla-klI,godanta-klI,nawamaRqana-klI,vaNgAri-puM,lomahft-klI ganDASmA SulvapAmAkuzWArirganDikaganDakO .. 1057 .. sOganDikaH SukapucCo haritAlaM tu piYjaram . viqAlakaM visraganDi KarjUraM vaMSapattrakam .. 1058 .. AlapItanatAlAni godantaM nawamaRqanam . vaNgArirlomahfccATa manoguptA manaHSilA .. 1059 .. karavIrA nAgamAtA rocanI rasanetrikA . nEpAlI kunawI golA manohvA nAgajihvikA .. 1060 ..
vacana	10278	14	devakARqaH 772 vacana-klI,vyAhAra-puM,BAzita-klI,vacas-klI vAgbrAhmI BAratI gOrgIrvARI BAzA sarasvatI . SrutadevI vacanaM tu vyAhAro BAzitaM vacaH .. 241 ..
vacanAtiSaya	10279	6	devADidevakARqaH 243 vacanAtiSaya-puM saMskAravattvamOdAryamupacAraparItatA . meGanirGozagAmBIryaM pratinAdaviDAyitA .. 65 .. dakziRatvamupanItarAgatvaM ca mahArTatA . avyAhatatvaM SizwatvaM saMSayAnamasaMBavaH .. 66 .. nirAkftAnyottaratvaM hfdayaMgamitApi ca . miTaH sAkANkzatA prastAvOcityaM tattvanizWatA .. 67 .. aprakIrRaprasftatvamasvaSlAGAnyaninditA . ABijAtyamatisnigDamaDuratvaM praSasyatA .. 68 .. amarmaveDitOdAryaM DarmArTapratibadDatA . kArakAdyaviparyAso viBramAdiviyuktatA .. 69 .. citrakfttvamadButatvaM taTAnativilambitA . anekajAtivEcitryamAropitaviSezitA .. 70 .. sattvapraDAnatA varRapadavAkyaviviktatA . avyucCittiraKeditvaM paYcaviMSacca vAgguRAH .. 71 ..
vacanIyatA	10280	15	devakARqaH 885 janapravAda-puM,kOlIna-klI,vigAna-klI,vacanIyatA-strI janapravAdaH kOlInaM vigAnaM vacanIyatA .. 270 ..
vacas	10281	14	devakARqaH 772 vacana-klI,vyAhAra-puM,BAzita-klI,vacas-klI vAgbrAhmI BAratI gOrgIrvARI BAzA sarasvatI . SrutadevI vacanaM tu vyAhAro BAzitaM vacaH .. 241 ..
vajra	10282	5	devADidevakARqaH 58 vajra-puM mahAgirisuhastyAdyA vajrAntA daSapUrviRaH .. 34 ..
vajra	10283	5	devADidevakARqaH 177 vajra-klI vfzo gajo'SvaH plavagaH krOYco'bjaM svastikaH SaSI . makaraH SrIvatsaH KaqgI mahizaH sUkarastaTA .. 47 .. Syeno vajraM mfgaSCAgo nandyAvarto Gawo'pi ca . kUrmo nIlotpalaM SaNKaH PaRI siMho'rhatAM DvajAH .. 48 ..
vajra	10284	11	devakARqaH 626 vajra-klI,aSani-puMstrI,hrAdinI-strI,svaru-puM,Satakowi-puM,pavi-puM,Samba-puM,damBoli-puM,Bidura-klI,Bidu-puM,vyADAma-puM,kuliSa-puMklI dIrGarjvErAvataM vajraM tvaSanirhrAdinI svaruH . SatakowiH paviH Sambo damBolirBiduraM BiduH .. 180 .. vyADAmaH kuliSo'syArciratiBIH sPurjaTurDvaniH (181) .
vajra	10285	41	tiryakkARqaH, pfTvIkAyaH 3215 sUcImuKa-klI,hIraka-puM,varAraka-klI,ratnamuKya-klI,vajra-klI nIlamaRistvindranIlaH sUcImuKaM tu hIrakaH . varArakaM ratnamuKyaM vajraparyAyanAma ca .. 1065 ..
vajra	10286	45	tiryakkARqaH, vanaspatikAyaH 3413 snuhi-strI,vajra-puM,mahAtaru-puM karaYjastu naktamAlaH snuhirvajro mahAtaruH .. 1140 ..
vajrakaNkawa	10287	29	martyakARqaH 2142 hanumat-puM,vajrakaNkawa-puM,mAruti-puM,kesarisuta-puM,AYjaneya-puM,arjunaDvaja-puM AdityasUnuH sugrIvo hanumAnvajrakaNkawaH . mArutiH kesarisuta AYjaneyo'rjunaDvajaH .. 705 ..
vajratuRqa	10288	14	devakARqaH 743 garuqa-puM,SAlmalin-puM,aruRAvaraja-puM,vizRuvAhana-puM,sOparReya-puM,vEnateya-puM,suparRa-puM,sarpArAti-puM,vajrijit-puM,vajratuRqa-puM,pakzisvAmin-puM,kASyapi-puM,svarRakAya-puM,tArkzya-puM,kAmAyus-puM,garutmat-puM,suDAhft-puM garuqaH SAlmalyaruRAvarajo vizRuvAhanaH .. 230 .. sOparReyo vEnateyaH suparRasarpArAtirvajrajidvajratuRqaH . pakzisvAmI kASyapiH svarRakAyastArkzyaH kAmAyurgarutmAnsuDAhft .. 231 ..
vajradaSana	10289	50	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3928 mUzika-puMklI,mUzaka-puM,vajradaSana-puM,Kanaka-puM,undura-puM,unduru-puM,vfza-puM,AKu-puMstrI,sUcyAsya-puM,vfzalocana-puM mUziko mUzako vajradaSanaH KanakondurO . undururvfza AKuSca sUcyAsyo vfzalocane .. 1300 ..
vajraDvani	10290	11	devakARqaH 628 vajraDvani-puM,sPurjaTu-puM dIrGarjvErAvataM vajraM tvaSanirhrAdinI svaruH . SatakowiH paviH Sambo damBolirBiduraM BiduH .. 180 .. vyADAmaH kuliSo'syArciratiBIH sPurjaTurDvaniH (181) .
vajraSfNKalA	10291	14	devakARqaH 757 vajraSfNKalA-strI rohiRI prajYaptirvajraSfNKalA kuliSANkuSA . cakreSvarI naradattA kAlyaTAsO mahAparA .. 239 .. gOrI gAnDArI sarvAstramahAjvAlA ca mAnavI . vErowyACuptA mAnasI mahAmAnasiketi tAH .. 240 ..
vajrijit	10292	14	devakARqaH 743 garuqa-puM,SAlmalin-puM,aruRAvaraja-puM,vizRuvAhana-puM,sOparReya-puM,vEnateya-puM,suparRa-puM,sarpArAti-puM,vajrijit-puM,vajratuRqa-puM,pakzisvAmin-puM,kASyapi-puM,svarRakAya-puM,tArkzya-puM,kAmAyus-puM,garutmat-puM,suDAhft-puM garuqaH SAlmalyaruRAvarajo vizRuvAhanaH .. 230 .. sOparReyo vEnateyaH suparRasarpArAtirvajrajidvajratuRqaH . pakzisvAmI kASyapiH svarRakAyastArkzyaH kAmAyurgarutmAnsuDAhft .. 231 ..
vajrin	10293	11	devakARqaH 596 indra-puM,hari-puM,duScyavana-puM,acyutAgraja-puM,vajrin-puM,viqOjas-puM,maGavan-puM,purandara-puM,prAcInabarhis-puM,puruhUta-puM,vAsava-puM,saNkrandana-puM,AKaRqala-puM,meGavAhana-puM,sutrAman-puM,vAstozpati-puM,dalmi-puM,Sakra-puM,vfzan-puM,sunASIra-puM,sahasranetra-puM,parjanya-puM,haryaSva-puM,fBukzin-puM,bAhudanteya-puM,vfdDaSravas-puM,turAzAh-puM,surarzaBa-puM,tapastakza-puM,jizRu-puM,varakratu-puM,Satakratu-puM,kOSika-puM,pUrvadikpati-puM,devapati-puM,apsaraHpati-puM,svargapati-puM,SacIpati-puM,pftanAzAh-puM,ugraDanvan-puM,marutvat-puM,maGavat-puM indro harirduScyavano'cyutAgrajo vajrI viqOjA maGavAnpuraMdaraH . prAcInabarhiH puruhUtavAsavO saMkrandanAKaRqalameGavAhanAH .. 171 .. sutrAmavAstozpatidalmiSakrA vfzA SunAsIrasahasranetrO . parjanyaharyaSvafBukzibAhudanteyavfdDaSravasasturAzAw .. 172 .. surarzaBastapastakzo jizRurvaraSatakratuH . kOSikaH pUrvadigdevApsaraHsvargaSacIpatiH .. 173 .. pftanAzAqugraDanvA marutvAnmaGavAsya tu (174) .
vaYcaka	10294	19	martyakARqaH 1195 DUrta-puM,vaYcaka-puM,vyaMsaka-puM,kuhaka-puM,dARqAjinika-puM,mAyin-puM,jAlika-puM krUre nfSaMsanistriMSapApA DUrtastu vaYcakaH .. 376 .. vyaMsakaH kuhako dARqAjiniko mAyijAlikO (377) .
vaYcana	10295	19	martyakARqaH 1199 vaYcana-klI,pratAraRa-klI,vyalIka-klI,atisanDAna-klI kapawaM kEtavaM damBaH kUwaM CadmopaDiSCalam . vyapadeSo mizaM lakzaM niBaM vyAjo'Ta kukkuwiH .. 378 .. kuhanA damBacaryA ca vaYcanaM tu pratAraRam . vyalIkamatisanDAnaM sADO saByAryasajjanAH .. 379 ..
vaYcita	10296	21	martyakARqaH 1358 vipralabDa-puM,vaYcita-puM nikftastu viprakfto nyakkArastu tiraskriyA . pariBAvo viprakAraH parAparyaBito BavaH .. 441 .. atyAkAro nikAraSca vipralabDastu vaYcitaH (442) .
vaYjula	10297	44	tiryakkARqaH, vanaspatikAyaH 3401 vidula-puM,vetasa-puMstrI,SIta-puM,vAnIra-puM,vaYjula-puM,raTa-puM vidulo vetasaH SIto vAnIro vaYjulo raTaH .. 1137 ..
vaYjulA	10298	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3848 bahudugDA-strI,vaYjulA-strI duHKadohyA tu karawA bahudugDA tu vaYjulA (1269) .
vawa	10299	44	tiryakkARqaH, vanaspatikAyaH 3383 nyagroDa-puM,bahupAd-puM,vawa-puM,vESravaRAlaya-puM nyagroDastu bahupAtsyAdvawo vESravaRAlayaH (1132) .
vawaka	10300	20	martyakARqaH 1252 vawaka-puMklI,avasekima-puM camasI pizwavartiH syAdvawakastvavasekimaH .. 400 ..
vawavAsin	10301	12	devakARqaH 662 yakza-puM,puRyajana-puM,rAjan-puM,guhyaka-puM,vawavAsin-puM yakzaH puRyajano rAjA guhyako vawavAsyapi (194) .
vawI	10302	37	martyakARqaH 2842 Sumba-strIklI,varAwaka-puM,rajju-strI,Sulva-klI,tantrI-strI,vawI-strI,guRa-puM SumbaM varAwako rajjuH SulvaM tantrI vawI guRaH .. 928 ..
vaqavA	10303	48	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3741 vaqavA-strI,aSvA-strI,prasU-strI,vAmI-strI vaqavASvA prasUrvAmI kiSoro'lpavayA hayaH .. 1233 ..
vaqavAmuKa	10304	43	tiryakkARqaH, tejaskAyaH 3302 Orva-puM,saMvartaka-puM,abDyagni-puM,vAqava-puM,vaqavAmuKa-puM OrvaH saMvartako'bDyagnirvAqavo vaqavAmuKaH .. 1100 ..
vaqavAmuKa	10305	52	narakakARqaH 4081 pAtAla-klI,vaqavAmuKa-klI,baliveSman-klI,aDoBuvana-klI,nAgaloka-puM,rasAtala-klI nodaDiGanavAtatanuvAtanaBaHsTitAH .. 1359 .. ratnaSarkarAvAlukApaNkaDUmatamaHpraBAH . mahAtamaHpraBA cetyaDoDo narakaBUmayaH .. 1360 .. kramAtpfTutarAH saptATa triMSatpaYcaviMSatiH . paYca paYcadaSa trIRi lakzARyUnaM ca paYcaBiH .. 1361 .. lakzaM paYcEva narakAvAsAH sImantakAdayaH . etAsu syuH krameRATa pAtAlaM vaqavAmuKam .. 1362 .. baliveSmADoBuvanaM nAgaloko rasAtalam (1363) .
vaqavAsutO	10306	11	devakARqaH 629 svarvEdyO-puMdvi,aSvinIputrO-puMdvi,aSvinO-puMdvi,vaqavAsutO-puMdvi,nAsikyO-puMdvi,arkajO-puMdvi,dasrO-puMdvi,nAsatyO-puMdvi,abDijO-puMdvi,yamO-puMdvi svarvEdyAvaSvinIputrAvaSvinO vaqavAsutO .. 181 .. nAsikyAvarkajO dasrO nAsatyAvabDijO yamO (182) .
vaRigmArga	10307	39	tiryakkARqaH, pfTvIkAyaH 3012 vipaRi-strI,vaRigmArga-puM vipaRistu vaRigmArgaH sTAnaM tu padamAspadam (988) .
vaRij	10308	35	martyakARqaH 2636 vARija-puM,vaRij-puM,krayavikrayika-puM,paRyAjIva-puM,ApaRika-puM,nEgama-puM,vEdeha-puM,sArTavAha-puM satyAnftaM tu vARijyaM vaRijyA vARijo vaRik . krayavikrayikapaRyAjIvApaRikanEgamAH .. 867 .. vEdehaH sArTavAhaSca krAyakaH krayikaH krayI . kreyade tu vipUrvAste mUlye vasnArGavakrayAH .. 868 ..
vaRijyA	10309	35	martyakARqaH 2635 satyAnfta-klI,vARijya-klI,vaRijyA-strIklI satyAnftaM tu vARijyaM vaRijyA vARijo vaRik . krayavikrayikapaRyAjIvApaRikanEgamAH .. 867 .. vEdehaH sArTavAhaSca krAyakaH krayikaH krayI . kreyade tu vipUrvAste mUlye vasnArGavakrayAH .. 868 ..
vaRwa	10310	36	martyakARqaH 2733 vaRwa-puM dAtraM lavitraM tanmuzwO vaRwo matyaM samIkftO (892) .
vaRwa	10311	54	sAmAnyakARqaH 4298 aMSa-puM,BAga-puM,vaRwa-puM aMSo BAgaSca vaRwaH syAtpAdastu sa turIyakaH .. 1434 ..
vaRqa	10312	21	martyakARqaH 1399 duScarman-puM,dvinagnaka-puM,vaRqa-puM,Sipivizwa-puM akarRa eqo baDiro duScarmA tu dvinagnakaH .. 454 .. vaRqaSca SipivizwaSca KoqaKorO tu KaYjake (455) .
vatsa	10313	26	martyakARqaH 1847 kroqA-strIklI,uras-klI,hfdayasTAna-klI,vakzas-klI,vatsa-puMklI,BujAntara-klI kroqoro hfdayasTAnaM vakzo vatso BujAntaram .. 602 ..
vatsa	10314	48	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3818 vatsa-puM,Sakftkari-puM,tarRa-puM vatsaH SakftkaristarRo damyavatsatarO samO (1260) .
vatsakAmA	10315	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3856 vatsakAmA-strI,vatsalA-strI syAdacaRqI tu sukarA vatsakAmA tu vatsalA .. 1271 ..
vatsatara	10316	48	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3819 damya-puM,vatsatara-puM vatsaH SakftkaristarRo damyavatsatarO samO (1260) .
vatsanABa	10317	46	tiryakkARqaH, vanaspatikAyaH 3596 vatsanABa-puM vizaH kzveqo rasastIkzRaM garalo'Ta halAhalaH .. 1195 .. vatsanABaH kAlakUwo brahmaputraH pradIpanaH . sOrAzwrikaH SOlkikeyaH kAkolo dArado'pi ca .. 1196 .. ahicCattro mezaSfNgakuzwavAlUkanandanAH . kErAwako hEmavato markawaH karavIrakaH .. 1197 .. sarzapo mUlako gOrArdrakaH saktukakardamO . aNkollasAraH kAliNgaH SfNgiko maDusikTakaH .. 1198 .. indro lANguliko visPuliNgapiNgalagOtamAH . mustako dAlavaSceti sTAvarA vizajAtayaH .. 1199 ..
vatsapattana	10318	38	tiryakkARqaH, pfTvIkAyaH 2981 kOSAmbI-strI,vatsapattana-klI tripurI cedinagarI kOSAmbI vatsapattanam .. 975 ..
vatsara	10319	10	devakARqaH 545 vatsara-puM ayane dve gatirudagdakziRArkasya vatsaraH .. 158 ..
vatsarAdi	10320	10	devakARqaH 525 vatsarAdi-puM,mArgaSIrza-puM,saha-puM,sahas-puM,AgrahAyaRika-puM pakzo mAso vatsarAdirmArgaSIrzaH sahaH sahAH . AgrahAyaRikaScATa pOzastEzaH sahasyavat .. 152 ..
vatsala	10321	22	martyakARqaH 1480 snigDa-puM,vatsala-puM svasTAnasTaH paradvezI gozWaSvo'TApadi sTitaH .. 477 .. Apanno'TApadvipattirvipatsnigDastu vatsalaH (478) .
vatsalA	10322	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3856 vatsakAmA-strI,vatsalA-strI syAdacaRqI tu sukarA vatsakAmA tu vatsalA .. 1271 ..
vatsAdanI	10323	45	tiryakkARqaH, vanaspatikAyaH 3473 amftA-strI,vatsAdanI-strI,guqUcI-strI vyAGrI nirdigDikA kaRwakArikA syAdaTAmftA . vatsAdanI guqUcI ca viSAlA tvindravAruRI .. 1157 ..
vada	10324	18	martyakARqaH 1124 vada-puM,vaktf-puM,vadAvada-puM vAgISo vAkpatO vAgmI vAcoyuktipawuH pravAk . samuKo vAvadUko'Ta vado vaktA vadAvadaH .. 346 ..
vadana	10325	25	martyakARqaH 1761 tuRqa-klI,Asya-klI,muKa-puMklI,vaktra-klI,lapana-klI,vadana-klI,Anana-klI tuRqamAsyaM muKaM vaktraM lapanaM vadanAnane .. 572 ..
vadanya	10326	18	martyakARqaH 1143 dAnaSIla-puM,vadAnya-puM,vadanya-puM dAnaSIlaH sa vadAnyo vadanyo'pyaTa bAliSaH .. 351 .. mUQo mando yaTAjAto bAlo mAtfmuKo jaqaH . mUrKo'meDo vivarRAjYO vEDeyo mAtfSAsitaH .. 352 .. devAnAMpriyajAlmO ca dIrGasUtraScirakriyaH (353) .
vadAnya	10327	18	martyakARqaH 1143 dAnaSIla-puM,vadAnya-puM,vadanya-puM dAnaSIlaH sa vadAnyo vadanyo'pyaTa bAliSaH .. 351 .. mUQo mando yaTAjAto bAlo mAtfmuKo jaqaH . mUrKo'meDo vivarRAjYO vEDeyo mAtfSAsitaH .. 352 .. devAnAMpriyajAlmO ca dIrGasUtraScirakriyaH (353) .
vadAvada	10328	18	martyakARqaH 1124 vada-puM,vaktf-puM,vadAvada-puM vAgISo vAkpatO vAgmI vAcoyuktipawuH pravAk . samuKo vAvadUko'Ta vado vaktA vadAvadaH .. 346 ..
vaDa	10329	19	martyakARqaH 1182 vyApAdana-klI,viSaraRa-klI,pramaya-puM,pramApaRa-klI,nirgranTana-klI,pramaTana-klI,kadana-klI,nibarhaRa-klI,nisUdana-klI,nistarhaRa-klI,viSasana-klI,kzaRana-klI,parAsana-klI,projjAsana-klI,praSamana-klI,pratiGAtana-klI,vaDa-puM,pravAsana-klI,udvAsana-klI,GAta-puM,nirvAsana-klI,saMjYapti-strI,niSumBa-puM,hiMsA-strI,nirvApaRa-klI,AlamBa-puM,nisUdana-klI,niryAtana-klI,unmanTa-puM,samApana-klI,apAsana-klI,varjana-klI,mAra-puM,piYjA-strI,nizkAraRa-klI,krATa-puM,viSAraRa-klI vyApAdanaM viSaraRaM pramayaH pramApaRaM nirgranTanaM pramaTanaM kadanaM nibarhaRam . nistarhaRaM viSasanaM kzaRanaM parAsanaM projjAsanaM praSamanaM praniGAtanaM vaDaH .. 370 .. pravAsanodvAsanaGAtanirvAsanAni saMjYaptiniSumBahiMsAH . nirvApaRAlamBanisUdanAni niryAtanonmanTasamApanAni .. 371 .. apAsanaM varjanamArapiYjA nizkAraRAkrATaviSAraRAni (372) .
vaDU	10330	23	martyakARqaH 1551 strI-strI,nArI-strI,vanitA-strI,vaDU-strI,vaSA-strI,sImantinI-strI,vAmA-strI,varRinI-strI,mahilA-strI,abalA-strI,yozA-strI,yozit-strI kulyaH kulIno'BijAtaH kOleyakamahAkulO .. 502 .. jAtyo gotraM tu saMtAno'nvavAyo'BijanaH kulam . anvayo jananaM vaMSaH strI nArI vanitA vaDUH .. 503 .. vaSA sImantinI vAmA varRinI mahilAbalA . yozA yozidviSezAstu kAntA BIrurnitambinI .. 504 .. pramadA sundarI rAmA ramaRI lalanANganA (505) .
